2019 Federal Election House of Representatives First Preferences By Candidate By Polling Place for SA [Event:24310 Phase:FinalResults Generated:2019-07-30T11:10:46 Cycle:02109509-c159-4199-88f6-389818be8a1c Created:2019-07-26T10:57:31 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.7.17.56581]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
SA,179,Adelaide,65592,BLV Adelaide PPVC,999,Informal,Informal,999,N,N,,Informal,0,0
SA,179,Adelaide,6655,Broadview,33037,JAMES,Chris,1,N,N,AUD,Australian Democrats,40,1.74
SA,179,Adelaide,6655,Broadview,33010,POCOCK,Barbara,2,N,N,GRN,The Greens,284,4.98
SA,179,Adelaide,6655,Broadview,33019,GEORGANAS,Steve,3,Y,Y,ALP,Australian Labor Party,860,1.36
SA,179,Adelaide,6655,Broadview,33271,KANGAS,Deanna,4,N,N,AJP,Animal Justice Party,70,2.19
SA,179,Adelaide,6655,Broadview,33027,OSBORN,Shaun,5,N,N,LP,Liberal,976,6
SA,179,Adelaide,6655,Broadview,33030,REA,Antonio,6,N,N,UAPP,United Australia Party,75,3.25
SA,179,Adelaide,6655,Broadview,999,Informal,Informal,999,N,N,,Informal,90,0.6
SA,179,Adelaide,7049,Brompton,33037,JAMES,Chris,1,N,N,AUD,Australian Democrats,36,1.91
SA,179,Adelaide,7049,Brompton,33010,POCOCK,Barbara,2,N,N,GRN,The Greens,533,10.64
SA,179,Adelaide,7049,Brompton,33019,GEORGANAS,Steve,3,Y,Y,ALP,Australian Labor Party,761,0.86
SA,179,Adelaide,7049,Brompton,33271,KANGAS,Deanna,4,N,N,AJP,Animal Justice Party,51,1.31
SA,179,Adelaide,7049,Brompton,33027,OSBORN,Shaun,5,N,N,LP,Liberal,456,-1.1
SA,179,Adelaide,7049,Brompton,33030,REA,Antonio,6,N,N,UAPP,United Australia Party,52,2.75
SA,179,Adelaide,7049,Brompton,999,Informal,Informal,999,N,N,,Informal,51,-0.49
SA,179,Adelaide,96647,Brooklyn Park (Adelaide),33037,JAMES,Chris,1,N,N,AUD,Australian Democrats,7,1.28
SA,179,Adelaide,96647,Brooklyn Park (Adelaide),33010,POCOCK,Barbara,2,N,N,GRN,The Greens,62,4.76
SA,179,Adelaide,96647,Brooklyn Park (Adelaide),33019,GEORGANAS,Steve,3,Y,Y,ALP,Australian Labor Party,264,4.3
SA,179,Adelaide,96647,Brooklyn Park (Adelaide),33271,KANGAS,Deanna,4,N,N,AJP,Animal Justice Party,16,1.72
SA,179,Adelaide,96647,Brooklyn Park (Adelaide),33027,OSBORN,Shaun,5,N,N,LP,Liberal,173,3.34
SA,179,Adelaide,96647,Brooklyn Park (Adelaide),33030,REA,Antonio,6,N,N,UAPP,United Australia Party,23,4.22
