2019 Federal Election House of Representatives First Preferences By Candidate By Polling Place for ACT [Event:24310 Phase:FinalResults Generated:2019-07-30T11:10:45 Cycle:02109509-c159-4199-88f6-389818be8a1c Created:2019-07-26T10:57:31 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.7.17.56581]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
ACT,318,Bean,8763,Chisholm,33426,FAULKNER,Therese,1,N,N,AUP,Australian Progressives,39,2.72
ACT,318,Bean,8763,Chisholm,32130,CHRISTIE,Jamie,2,N,N,IND,Independent,118,8.24
ACT,318,Bean,8763,Chisholm,33391,RUSHTON,Ben,3,N,N,GAP,The Great Australian Party,20,1.4
ACT,318,Bean,8763,Chisholm,32921,DONNELLY,Matt,4,N,N,LDP,Liberal Democrats,42,2.93
ACT,318,Bean,8763,Chisholm,32261,HANLEY,Tony,5,N,N,UAPP,United Australia Party,60,4.19
ACT,318,Bean,8763,Chisholm,33397,COCKS,Ed,6,N,N,LP,Liberal,447,-4.87
ACT,318,Bean,8763,Chisholm,32253,SMITH,David,7,Y,N,ALP,Australian Labor Party,557,-10.65
ACT,318,Bean,8763,Chisholm,32405,DAVIS,Johnathan,8,N,N,GRN,The Greens,149,1.3
ACT,318,Bean,8763,Chisholm,999,Informal,Informal,999,N,N,,Informal,93,2.87
ACT,318,Bean,93916,City (Bean),33426,FAULKNER,Therese,1,N,N,AUP,Australian Progressives,3,3.26
ACT,318,Bean,93916,City (Bean),32130,CHRISTIE,Jamie,2,N,N,IND,Independent,7,7.61
ACT,318,Bean,93916,City (Bean),33391,RUSHTON,Ben,3,N,N,GAP,The Great Australian Party,1,1.09
ACT,318,Bean,93916,City (Bean),32921,DONNELLY,Matt,4,N,N,LDP,Liberal Democrats,3,3.26
ACT,318,Bean,93916,City (Bean),32261,HANLEY,Tony,5,N,N,UAPP,United Australia Party,0,0
ACT,318,Bean,93916,City (Bean),33397,COCKS,Ed,6,N,N,LP,Liberal,15,-14.06
ACT,318,Bean,93916,City (Bean),32253,SMITH,David,7,Y,N,ALP,Australian Labor Party,31,-2.79
ACT,318,Bean,93916,City (Bean),32405,DAVIS,Johnathan,8,N,N,GRN,The Greens,32,6.52
ACT,318,Bean,93916,City (Bean),999,Informal,Informal,999,N,N,,Informal,3,0.37
ACT,318,Bean,93922,City BEAN PPVC,33426,FAULKNER,Therese,1,N,N,AUP,Australian Progressives,70,2.9
ACT,318,Bean,93922,City BEAN PPVC,32130,CHRISTIE,Jamie,2,N,N,IND,Independent,162,6.72
ACT,318,Bean,93922,City BEAN PPVC,33391,RUSHTON,Ben,3,N,N,GAP,The Great Australian Party,22,0.91
ACT,318,Bean,93922,City BEAN PPVC,32921,DONNELLY,Matt,4,N,N,LDP,Liberal Democrats,53,2.2
ACT,318,Bean,93922,City BEAN PPVC,32261,HANLEY,Tony,5,N,N,UAPP,United Australia Party,45,1.87
ACT,318,Bean,93922,City BEAN PPVC,33397,COCKS,Ed,6,N,N,LP,Liberal,665,-12.19
ACT,318,Bean,93922,City BEAN PPVC,32253,SMITH,David,7,Y,N,ALP,Australian Labor Party,988,4.13
ACT,318,Bean,93922,City BEAN PPVC,32405,DAVIS,Johnathan,8,N,N,GRN,The Greens,405,-1.01
ACT,318,Bean,93922,City BEAN PPVC,999,Informal,Informal,999,N,N,,Informal,113,2.48
ACT,318,Bean,31298,Conder,33426,FAULKNER,Therese,1,N,N,AUP,Australian Progressives,75,3.65
ACT,318,Bean,31298,Conder,32130,CHRISTIE,Jamie,2,N,N,IND,Independent,157,7.64
ACT,318,Bean,31298,Conder,33391,RUSHTON,Ben,3,N,N,GAP,The Great Australian Party,30,1.46
ACT,318,Bean,31298,Conder,32921,DONNELLY,Matt,4,N,N,LDP,Liberal Democrats,81,3.94
ACT,318,Bean,31298,Conder,32261,HANLEY,Tony,5,N,N,UAPP,United Australia Party,68,3.31
ACT,318,Bean,31298,Conder,33397,COCKS,Ed,6,N,N,LP,Liberal,628,-4.63
ACT,318,Bean,31298,Conder,32253,SMITH,David,7,Y,N,ALP,Australian Labor Party,783,-11.76
